regime,valeur réelle,valeur prédite
"Ingrédients 2 cuillères à café de sucre glace (ou 1 cuillère de substitut, si vous êtes au régime) 1 pincée de gingembre en poudre 2 oranges feuille de riz (de 25 cm environ) 2 pommes au choix 1 cuillère à café de cannelle Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 Râpe Top des meilleures râpes + de détails 1 Couteau Top des meilleurs couteaux de cuisine + de détails 1 saladier Les meilleures ventes Acheter 1 film alimentaire + de détails 1 Fouet cuisine Top 5 des meilleurs fouets Acheter 1 planche à découper Top des meilleures planches à découper + de détails 1 balance de cuisine Top des meilleures balances + de détails 1 assiette + de détails 1 assiette plate + de détails Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 20 min Préparation : 20 min Repos : - Cuisson : - Étape 1 Peler et râper les pommes (râpe moyenne) et mélangez-les aux épices (cannelle, gingembre et sucre). Peler les oranges à vif en prenant soin d'éliminer toutes les petites peaux blanches et découper les en tranche. Étape 2 Ramollir les feuilles de riz comme indiqué sur le paquet, déposer chaque feuille sur une assiette plate, disposer joliment deux tranches d'orange et les pommes râpées pour finir par encore deux tranches d'orange. Étape 3 Rabattre les bords de la feuille de riz et rouler, enfermer chaque rouleau dans du film alimentaire et garder au frais jusqu'à dégustation. Étape 4 Procéder ainsi pour les deux autres rouleaux de printemps. Étape 5 Vous pouvez à volonté augmenter les quantités pour en faire plus et même choisir d'autres fruits comme les fraises en remplacement des oranges ou des mangues... Selon votre imagination! A Anonyme La suite après cette publicité Découvrez les meilleurs accords mets et vins avec les desserts aux agrumes avec Voir la sélection En partenariat avec Tanin.fr Qu'est-ce qu'on mange ce soir ? De l'inspiration chaque jour avec des recettes faciles, gourmandes et de SAISON :)",1,1
"Ingrédients sel poivre du moulin 4 cuillères à soupe d' huile d'olive 1 kg de melon 250 g de mozzarella italienne 2 citrons verts 1 branche de basilic frais 20 g d' amandes effilées (facultatif) Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 saladier Les meilleures ventes Acheter 1 Couteau Top des meilleurs couteaux de cuisine + de détails 1 Cuillère en bois Les meilleures ventes Acheter 1 Ciseaux de cuisine Top des meilleurs ciseaux de cuisine + de détails 1 assiette + de détails Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 10 min Préparation : 10 min Repos : - Cuisson : - Étape 1 Ouvrir le melon en deux. À l’aide d’une cuillère, retirer la filasse et les pépins. Séparer le melon en quartiers. Éliminer l’écorce. Détailler la chair en gros quartiers. Réserver dans un saladier Étape 2 Égoutter la Mozzarella, la partager par le milieu, puis la détailler en fines lamelles. Étape 3 Sur chaque assiette, alterner 2 tranches de melon et 1 lamelle de Mozzarella jusqu’à répartition complète et équitable. Saler, poivrer. Étape 4 Laver les feuilles de basilic, les sécher dans un linge, les ciseler très finement. Les mélanger avec l’huile d’olive et les citrons pressés. Répartir sur les melons et la Mozzarella. Étape 5 Servir tel quel, à température ambiante. A Anonyme Note de l'auteur : « Facultatif : parsemer la préparation d'amandes. » La suite après cette publicité Découvrez les meilleurs accords mets et vins autour des fromages avec Voir la sélection En partenariat avec Tanin.fr Qu'est-ce qu'on mange ce soir ? De l'inspiration chaque jour avec des recettes faciles, gourmandes et de SAISON :)",1,1
"Ingrédients 600 à 800 g de carpaccio de boeuf 2 oeufs durs écalés 2 échalotes 10 brins de cerfeuil 10 brins de persil plat 1 cuillère(s) à soupe de moutarde à l'ancienne 15 cuillère(s) à soupe d'huile de pépins de raisin 5 cuillère(s) à soupe d'huile d'olive 5 cuillère(s) à soupe de vinaigre de vin rouge poivre du moulin quelques petites feuilles de basilic ou de marjolaine Préparation Répartissez les tranches de viande sur 6 assiettes. Mixez tous les autres ingrédients (sauf le basilic ou la marjolaine) à l’aide d’un petit robot en utilisant la fonction par à-coups. Lavez, séchez et ciselez les feuilles de basilic ou de marjolaine. Versez la sauce sur les tranches de viande, parsemez d’herbes, de sel, de poivre et laissez mariner au frais 2 h recouvert d’un film.",1,1
"Ingrédients 300 g de carottes 2 oignons 350 g de lentilles corail coriandre moulue curcuma moulu cumin moulu gingembre moulu noix de muscade moulue 500 g de tomates pelées en conserve bouillon de légumes feuilles de coriandre sel, poivre du moulin huile d'olive graines de sésame feuilles de cerfeuil Préparation Pelez les carottes et coupez-les en rondelles. Pelez et émincez les oignons. Rincez les lentilles corail. Versez dans une casserole 2 cuil. à soupe d’huile d’olive, ajoutez les oignons et faites cuire 5 mn à feu moyen, jusqu’à ce qu’ils soient translucides. Ajoutez les carottes, 1 cuil. à café de coriandre, 1 cuil. à soupe de curcuma, 1 cuil. à soupe de cumin, 2 cuil. à café de gingembre et 1 cuil. à café de noix de muscade. Poursuivez la cuisson pendant 5 mn. Incorporez les lentilles corail, les tomates pelées avec leur jus et 1,6 l de bouillon. Portez à ébullition, baissez le feu, puis laissez mijoter 20 mn à feu doux. Ajoutez quelques feuilles de coriandre et mélangez. Versez la préparation dans le bol d’un blender puis mixez jusqu’à obtenir une texture lisse et homogène. Salez, poivrez. Versez la soupe dans des bols, saupoudrez de graines de sésame et de feuilles de cerfeuil.",1,1
"Let’s go en cuisine pour préparer ces clafoutis poireaux chorizo! Imprimer Épingler la recette 5 de 1 vote Clafoutis poireaux chorizo à la multidélices Temps de préparation10 minutes min Temps de cuisson45 minutes min Type de plat: Entrée, Plat principal Mots-clés: chorizo, clafoutis, multidélices, parmesan, poireaux Portions: 6 Matériel nécessaireYaourtière Multidélices Ingrédients 1 échalote2 blancs de poireaux1 filet d'huile d'olive20 g de maïzena10 cl de lait2 gros oeufs50 g de parmesan râpésel, poivre40 g de chorizo + 12 rondelles InstructionsEmincer l'échalote pelée et les blancs de poireaux. Chauffer l'huile dans une sauteuse et les faire revenir une dizaine de minutes en mélangeant régulièrement. Saler et poivrer.Dans un saladier, délayer la maïzena dans le lait puis ajouter les oeufs. Bien mélanger avec un fouet.Incorporer le parmesan. Saler (modérément à cause du fromage) et poivrer.Répartir la poêlée de poireaux dans 6 pots de la yaourtière et verser l'appareil aux oeufs dessus.Tailler les 40 g de chorizo en petits morceaux et les répartir également dans les pots.Déposer 2 rondelles de chorizo sur le dessus de chaque clafoutis.Remplir le réservoir de la yaourtière avec de l'eau et placer les pots sur le support.Fermer le couvercle de la multidélices et lancer la cuisson pour 35 min en programme 4 (desserts lactés).Notes:Si vous avez la multidélices 12 pots, n'oubliez pas de boucher les trous restants avec des couvercles.Sans multidélices, cuire 15 min au cookeo dans le panier vapeur ou encore une vingtaine de minutes au four.",1,1
"Ingrédients 300 g de quinoa rouge 1 poivron rouge 1 poivron vert 1 oignon 1 concombre 3 carottes 1 botte de persil 1 botte de coriandre 1 grosse boîte de thon au naturel 200 g de pois chiches cuits 50 g de poudre d'amandes huile d'olive bio 1 citron vert bio 1 citron jaune bio piment de cayenne sel, poivre Préparation Rincez le quinoa, mettez-le dans une casserole et recouvrez-le largement d’eau froide. Portez à ébullition et laissez cuire 10 mn environ : les graines doivent s’entrouvrir et rester tendres. Égouttez et laissez refroidir. Rincez les poivrons et coupez la pulpe en dés. Épluchez l’oignon et hachez-le. Pelez le concombre, retirez les graines, coupez-le en dés puis salez-le dans une assiette pour qu’il « transpire » un peu. Pelez les carottes et râpez-les finement. Rincez les herbes, essorez-les et effeuillez-les. Égouttez le thon et émiettez-le. Rincez les pois chiches et égouttez-les. Mélangez le quinoa avec tous les ingrédients. Saupoudrez de poudre d’amandes, arrosez d’huile d’olive, pressez les citrons au-dessus de la salade puis mélangez encore en ajoutant du sel, du poivre et du piment. Servez aussitôt. Réalisation Élisabeth Scotto. Stylisme Sergio Da Silva. Recettes recueillies par Marina Rozenman.",1,1
"Ingrédients 500 g de petits pois écossés 2 poignées de cresson 200 g de fraises 125 g de framboises 1 échalote 1 bouquet de menthe 100 g de feta 2 cuillère(s) à soupe d'huile d'olive 1 cuillère(s) à café de miel 1 cuillère(s) à soupe de vinaigre balsamique Préparation Portez à ébullition un grand volume d’eau salée et faites cuire les petits pois 10 mn. Une fois cuits, égouttez-les et passez-les sous l’eau très froide afin de préserver leur couleur. Lavez le cresson à grande eau. Lavez et équeutez les fraises. Pelez et ciselez l’échalote. Lavez et ciselez la menthe. Dans un saladier, versez les petits pois, ajoutez les fraises coupées en rondelles, les framboises, le cresson, la menthe et l’échalote ciselée, puis parsemez de feta émiettée. Versez au moment de servir l’huile d’olive, le vinaigre balsamique et le miel, salez et poivrez au moulin.",1,1
"Ingrédients 4 échalotes 1 blanc de poireau 2 gousses d'ail 2 cuillère(s) à soupe d'huile 2 blancs de poulet 15 cl d'eau 5 cl de vin blanc 1 cube de bouillon 30 cl de crème fraîche épaisse 1 citron jaune bio sel, poivre 1 beau bouquet d'estragon Pour servir riz Préparation Pelez et coupez finement 4 échalotes. Faites-les revenir avec 1 blanc de poireau émincé et 2 gousses d’ail pelées et écrasées dans 2 c. à soupe d’huile. Ajoutez 2 blancs de poulet taillés en petits morceaux. Faites revenir 2 mn, mouillez avec 15 cl d’eau et 5 cl de vin blanc, ajoutez 1 cube de bouillon. Couvrez et laissez cuire 10 mn à feu doux. Ajoutez 30 cl de crème fraîche épaisse et le zeste de 1 citron jaune bio, salez, poivrez. Laissez cuire 5 à 7 mn pour que la sauce épaississe. Ajoutez 1 beau bouquet d’estragon haché et le jus de 1/2 citron. Servez bien chaud avec du riz.",1,1
"Ingrédients 3 pamplemousses roses 1 orange 1 citron vert 175 g de sucre 2 g d'agaragar Préparation Pelez 1 pamplemousse, l’orange et le citron à vif et séparez-en les suprêmes en passant un couteau entre les membranes blanches ; réservez le jus qui s’écoule, pendant cette opération, dans une casserole. Pressez les 2 autres pamplemousses et versez leur jus dans la casserole. Laissez réduire jusqu’à obtenir environ 4 dl de liquide. Ajoutez l’agar-agar et le sucre en pluie et laissez frémir 2 mn en remuant sans cesse. Versez la préparation dans quatre verres et réservez au frais, environ 6 h, avec les suprêmes à part. Répartissez les suprêmes réservés à la surface des gelées et servez aussitôt. Stylisme Sergio Da Silva.",1,1
"Ingrédients sel poivre 2 cuillères à soupe d' huile d'olive 250 g de farine de pois chiches 50 cl d' eau Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 Fouet cuisine Top 5 des meilleurs fouets Acheter 1 Marmite Marmiton + de détails 1 saladier Les meilleures ventes Acheter 1 Cuillère en bois Les meilleures ventes Acheter 1 Four top des meilleurs fours + de détails 1 Couteau Top des meilleurs couteaux de cuisine + de détails 1 balance de cuisine Top des meilleures balances + de détails Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 25 min Préparation : 10 min Repos : - Cuisson : 15 min Étape 1 Mettre l'eau froide dans une marmite. Y mélanger au fouet la farine de pois chiches, l'huile et une cuillère à café de sel fin. Battre jusqu'à ce que le mélange soit lisse. Étape 2 Verser 2 à 3 mm de pâte dans une tourtière spéciale en cuivre légèrement huilée et cuire dans un four à bois très chaud. Étape 3 Quand la surface de la socca est bien dorée, couper en petits carrés et bien poivrer. A Anonyme Note de l'auteur : « A défaut de plaque spéciale, utiliser un plat à bords droits allant au four : faire chauffer le four, et au moment d'introduire la socca, allumer le grill. Mais le goût ne sera pas le même. » La suite après cette publicité Découvrez l’accord Mets & Vins parfait avec Voir la sélection En partenariat avec Tanin.fr Qu'est-ce qu'on mange ce soir ? De l'inspiration chaque jour avec des recettes faciles, gourmandes et de SAISON :)",1,1
"Let’s go en cuisine pour préparer ce curry de quinoa à la butternut! Imprimer Épingler la recette Curry de quinoa à la butternut Temps de préparation15 minutes min Temps de cuisson9 minutes min Type de plat: Plat principal Mots-clés: butternut, coriandre, curry, lait de coco, quinoa Portions: 4 Matériel nécessaireCookeo Ingrédients 1 oignon rouge550-600 g de butternut (poids net, pelée et épépinée)2 gousses d'ail1 filet d'huile d'olive1 cs de curry2 cs de concentré de tomate200 g de quinoa gourmand70 cl d'eau1 cube de bouillon de légumes20 cl de lait de cocode la coriandre ciselée pour servir InstructionsPréchauffer le cookeo en mode dorer. Peler et épépiner la butternut et la couper en cubes.Peler et émincer l'oignon. Peler et écraser l'ail.Dans la cuve chaude du cookeo, ajouter l'huile et y faire revenir oignon et ail.Saupoudrer de curry et bien mélanger.Ajouter la butternut, le quinoa, le concentré de tomate, l'eau et le cube de bouillon émietté. Bien mélanger.Lancer la cuisson sous pression pour 9 min.Après décompression, ouvrir le cookeo et ajouter le lait de coco. Bien mélanger.Laisser quelques minutes en mode maintien au chaud et servir le curry parsemé de coriandre ciselée.Notes:Sans cookeo, procédez de la même façon mais prolongez le temps de cuisson.",1,1
"Ingrédients 200 g de graines de chia 400 g de lait végétal (ici noisette) 250 g de yaourt 1 pincée de thé matcha 1 cuillère(s) à soupe d'eau de coco du granola une pincée de tahini grec en poudre 30 g de baies de goji 1 cuillère(s) à soupe de miel 1 cuillère(s) à café de cannelle des fruits rouges 1 pomme Préparation Dans un saladier, versez les graines de chia et le lait végétal. Mélangez bien pour que les graines puissent bien se réhydrater. Dans un autre bol, versez le yaourt et le thé matcha, rectifiez la texture avec l'eau de coco. Taillez la pomme en fines rondelles. Dans un verre, recouvrez le tour avec les tranches de pomme, puis versez au fond la moitié de la préparation de chia, puis le mélange de yaourt. Saupoudrez de granola. Ajoutez les baies de goji, le tahini en poudre, les fruits rouges, le miel, un peu de cannelle et finissez par une fleur de bourrache pour la déco.",1,1
"Ingrédients 1 boule de céleri-rave 50 g de soba (sarrasin grillé) 1 g de safran 150 g de beurre quelques pousses de shiso quelques pétales de souci sel, poivre Préparation Lavez et épluchez le céleri-rave. Coupez quatre tranches de 3 cm d’épaisseur. Faites cuire, dans une poêle, les tranches de céleri avec le beurre moussant et le safran en les arrosant copieusement de jus pendant 10 mn. Plantez la pointe d’un couteau pour vérifier la cuisson. Le céleri doit être cuit à cœur mais avecencore un peu de résistance. Quand il est bien coloré et cuit à point, débarrassez-le, salez, poivrez et lustrez-le (recouvrez-le) avec le beurre de cuisson. Déposez dans une assiette plate une tranche de céleri et saupoudrez de soba. Décorez avec de jeunes pousses de shiso vert et des pétales de souci.",1,1
