id,liens,textes,textes_lemma,vegetarien,vegan,crudivore,sans_gluten,alixproof,sans_noix,sucré/salé,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
118,https://www.jackiecuisine.com/gateau-ecureuil/,"Ingrédients : Pour 6 personnes 250g poudre de noisettes 125 g de beurre mou 3 gros oeufs 150 g de sucre en poudre 15 cl de lait 180 g de farine 1 sachet de levure chimique Préparation Préchauffez votre four à 180°C 1.Réduire les noisette en poudre avec votre mixer. Dans un saladier, mélangez le sucre et le beurre mou. Ajoutez ensuite les jaunes d’oeufs. Bien mélanger de façon à obtenir un appareil homogène et lisse. Ajoutez le lait, la poudre de noisette, la farine tamisée et la levure chimique.Vous obtenez pâte assez compacte. 2.Montez les blancs en neige et incorporez 2 grosses cuillères pour détendre la pâte, ajoutez le reste des blancs délicatement à la pâte. 3.Versez la pâte dans un moule à manqué que vous aurez beurré et fariné. Pas besoin si vous utilisez un moule en silicone. 4.Enfournez 40 min à 180°C. Démoulez et laissez refroidir sur une grille avant de vous régaler. Vous pouvez l’accompagner d’une chantilly aromatisée aux noisettes.","ingrédient : pour 6 personne 250 gramme poudre de noisette 125 gramme de beurre mou 3 gros oeuf 150 gramme de sucre en poudre 15 cl de lait 180 gramme de farine 1 sachet de levure chimique préparation préchauffer votre four à 180 degré c 1.réduir le noisette en poudre avec votre mixer . dans un saladier , mélanger le sucre et le beurre mou . ajouter ensuite le jaune d’ oeuf . bien mélanger de façon à obtenir un appareil homogène et lisse . ajouter le lait , le poudre de noisette , le farine tamiser et le levure chimique . vous obtenir pâter assez compact . 2.montez le blanc en neige et incorporer 2 gros cuillère pour détendre le pâte , ajouter le reste de blanc délicatement à le pâte . 3.verser le pâte dans un moule à manqué que vous avoir beurré et fariné . pas besoin si vous utiliser un moule en silicone . 4.enfournez 40 min à 180 degré c . démoulez et laisser refroidir sur un grille avant de vous régaler . vous pouvoir l’ accompagner d’ un chantilly aromatiser à noisette .",1,0,0,0,0,0,sucré,,,,,,,,,,,,,,,,
119,https://www.jackiecuisine.com/sables-papillons/,"Ingrédients : Pour 20 environs 2 jaunes d’oeuf 120g de beurre bien mou 110g de sucre 250g de farine 1c à s de cacao en poudre Préparation 1.Dans le bol du robot utilisez l’outil main et mélangez le sucre et le beurre mou. 2.Ajoutez les oeufs puis la farine progressivement et à petite vitesse jusqu’à former un pâton. Divisez la pâte en deux parties égales. Ajoutez le cacao à l’un des pâtons. 3.Aplatissez au rouleaux le premier pâton en un rectangle (environ 35 x 20cm), faites la même chose avec l’autre pâton au chocolat et déposez le sur le premier rectangle. Roulez le tout en boudin en laissant dépasser un léger bout de pâte blanche qui servira pour les antennes. Filmez et mettez au réfrigérateur 2h. 4.Préchauffez votre four à 180°C. et sortez les boudins du réfrigérateur. Les coller les dos à dos comme présenté ici 6.Coupez des tranches de 1 cm d’épaisseur environ et pincez pour former les ailes. 7.Recourbez un peu les antennes et posez les papillons sur une toile Silpat ou du papier cuisson. Enfournez pour environ 14 minutes. C’est mignon, et délicieux","ingrédient : pour 20 environ 2 jaune d’ oeuf 120 gramme de beurre bien mou 110 gramme de sucre 250 gramme de farine 1c à s de cacao en poudre préparation 1.Dans le bol de robot utiliser l’ outil main et mélanger le sucre et le beurre mou . 2.ajoutez le oeuf pouvoir le farine progressivement et à petit vitesse jusqu’ à former un pâton . diviser le pâte en deux party égal . ajouter le cacao à l’ un de pâton . 3.aplatissez au rouleau le premier pâton en un rectangle ( environ 35 x 20 cm ) , faire le même chose avec l’ autre pâton au chocolat et déposer le sur le premier rectangle . rouler le tout en boudin en laisser dépasser un léger bout de pâte blanc qui servir pour le antenne . filmez et mettre au réfrigérateur 2h . 4.préchauffez votre four à 180 degré c . et sortir le boudin de réfrigérateur . le coller le dos à dos comme présenter ici 6.coupez de tranche de 1 cm d’ épaisseur environ et pincez pour former le aile . 7.recourbez un peu le antenne et poser le papillon sur un toile silpat ou de papier cuisson . enfournez pour environ 14 minute . c’ être mignon , et délicieux",1,0,0,0,0,0,sucré,,,,,,,,,,,,,,,,
120,https://www.jackiecuisine.com/tarte-facon-financier-fraises-creme-pistache/,"Ingrédients : Pour 6 personnes Financier • 150 g de beurre • 75 g de farine • 90 g de poudre d’amandes • 100 g de sucre glace • 5 blancs d’œufs • 2 pincées de sel Crème pâtissière • 400 g de lait • 150 g de sucre • 2 œuf + 1 jaune • 60 g maïzena • 2 c à s de pâte de pistache • 2 c à s d’huile d’olive • 1 c à c d’extrait de vanille Préparation de la tarte, façon financier aux fraises Préparation : 30 mn Cuisson : 25m . Financier • Procédez comme pour le financier à la pistache. • Faites fondre le beurre, puis • Mélangez la farine et la poudre. • Ajoutez le sucre glace puis les blancs d’œufs. • Ajoutez le beurre. • Préchauffer le four à 180°C. • Beurrez et farinez un moule manqué, versez-y la préparation. • Enfournez pour environ 20 minutes, puis démoulez et laissez refroidir. . La crème pâtissière • Portez le lait à ébullition avec l’extrait de vanille. • Fouettez les jaunes d’œufs et le sucre jusqu’à ce que le mélange blanchisse. • Incorporez la maïzena tamisée sans cesser de remuer. • Portez à nouveau le lait à ébullition puis versez sur le mélange à base d’œufs, tout en fouettant. • Faites épaissir sans arrêter de tourner pendant 2 à 3 minutes. • Ajoutez la pâte de pistache et l’huile d’olive et bien mélanger. • Retirez du feu et filmez le dessus de la crème avec du film alimentaire afin d’éviter que la crème ne croûte et laissez refroidir. . Dressage • Répartissez la crème pâtissière refroidie sur le fond de financier en laissant un espace sur le pourtour. • Disposez les fraises coupées en lamelle. • Terminez par quelques brisures de pistaches. .","ingrédient : pour 6 personne financier • 150 gramme de beurre • 75 gramme de farine • 90 gramme de poudre d’ amande • 100 gramme de sucre glace • 5 blanc d’ œuf • 2 pincée de sel crème pâtissier • 400 gramme de lait • 150 gramme de sucre • 2 œuf plus 1 jaune • 60 gramme maïzena • 2 c à s de pâte de pistache • 2 c à s d’ huile d’ olive • 1 c à c d’ extrait de vanill préparation de le tarte , façon financier à fraise préparation : 30 minute cuisson : 25 m . financier • procéder comme pour le financier à le pistache . • faite fondre le beurre , pouvoir • mélanger le farine et le poudre . • ajouter le sucre glace pouvoir le blanc d’ œuf . • ajouter le beurre . • préchauffer le four à 180 degré c . • beurrer et farinez un moule manquer , verser - y le préparation . • enfournez pour environ 20 minute , pouvoir démoulez et laisser refroidir . . le crème pâtissier • porter le lait à ébullition avec l’ extrait de vanille . • fouetter le jaune d’ œuf et le sucre jusqu’ à ce que le mélange blanchir . • incorporer le maïzena tamiser sans cesser de remuer . • porter à nouveau le lait à ébullition pouvoir verser sur le mélange à base d’ œuf , tout en fouetter . • faite épaissir sans arrêter de tourner pendant 2 à 3 minute . • ajouter le pâte de pistache et l’ huile d’ olive et bien mélanger . • retirez de feu et filmer le dessus de le crème avec de film alimentaire afin d’ éviter que le crème ne croûte et laisser refroidir . . dressage • répartissez le crème pâtissier refroidir sur le fond de financier en laisser un espace sur le pourtour . • disposer le fraise couper en lamelle . • terminez par quelque brisure de pistache . .",1,0,0,0,0,0,sucré,,,,,,,,,,,,,,,,
121,https://www.jackiecuisine.com/creme-orange-bergamote-curd/,"Ingrédients : Pour 1 pot 2 oranges (le zeste) 1 bergamote et son zeste 150 ml de jus d’agrumes (orange + bergamote) 3 œufs 150 g sucre en poudre 1 c à s de maïzena 30 g de beurre Préparation de la crème orange-bergamote Préparation : 15 mn Cuisson : 10 mn . • Prélevez le zeste de la bergamote après l’avoir soigneusement lavée. • Pressez ensuite la bergamote. • Faites la même chose avec les oranges. • Battez les œufs avec le sucre, ajoutez la maïzena au tamis et mélanger. • Ajoutez le jus des agrumes, oranges et bergamote et le zestes. • Versez la préparation dans une casserole. • Ajoutez le beurre en petits morceaux. • Faites cuire sur feu doux, jusqu’à épaississement. • La crème épaissit au bout de 5 minutes environ, continuez de bien remuer avec le fouet. • Mixer le tout avec une mixeur plongeant pour avoir une texture homogène. • Laissez refroidir et utilisez le comme garniture de tarte, gâteau aux fruits etc… . La crème orange-bergamote se conserve au réfrigérateur une semaine pas plus, mais elle se congèle très bien. .","ingrédient : pour 1 pot 2 orange ( le zeste ) 1 bergamote et son zeste 150 millilitre de jus d’ agrume ( orange plus bergamote ) 3 œuf 150 gramme sucr en poudre 1 c à s de maïzena 30 gramme de beurre préparation de le crème orange - bergamote préparation : 15 minute cuisson : 10 minute . • prélever le zeste de le bergamote après l’ avoir soigneusement laver . • presser ensuite le bergamote . • faire le même chose avec le orange . • battez le œuf avec le sucre , ajouter le maïzena au tamis et mélanger . • ajouter le jus de agrume , orange et bergamote et le zeste . • versez le préparation dans un casserole . • ajouter le beurre en petit morceau . • faite cuire sur feu doux , jusqu’ à épaississement . • le crème épaissit au bout de 5 minute environ , continuez de bien remuer avec le fouet . • mixer le tout avec un mixeur plonger pour avoir un texture homogène . • laisser refroidir et utiliser le comme garniture de tarte , gâteau à fruit etc … . le crème orange - bergamote se conserve au réfrigérateur un semaine pas plus , mais lui se congeler très bien . .",1,0,0,0,0,0,sucré,,,,,,,,,,,,,,,,
122,https://www.jackiecuisine.com/financiers-aux-pralines-roses-2/,"Ingrédients : Pour 12 financiers 3 blancs d’œufs (90g) 50 g de poudre d’amandes 50 g de pralines en poudre 70 g de sucre glace 40 g de farine 80 g de beurre des pralines roses concassées Préparation des financiers Préparation : 20 mn Cuisson : 15 mn • Récupérez l’enrobage des pralines à l’aide d’un casse-noisette pour enlever l’amande et ma fois l’opération a été très simple, j’en ai préparé 150g. Pour les réduire en poudre je me suis servi de mon robot Cook’in car il faut vraiment que ce soit de la poudre. • Préchauffez votre four à 180°c. • Faites fondre votre beurre dans une casserole jusqu’à ce qu’il ait une belle couleur noisette et laissez refroidir. • Puis mélangez, la farine, sucre glace, la poudre d’amandes et la poudre de pralines roses. • Ajoutez les blancs d’œufs, le beurre refroidi. • Versez l’appareil à financier dans les empreintes ou des petits moules. • Répartissez les pralines roses sur le dessus et enfournez pour 15 minutes environ. . Une photo de Sakuras en fleurs , île de Kyūshū , Saga, une photo envoyée par mon fils ce jour . Quelques sakuras en fleurs à Kyôtô dans le parc Impérial et Tôkyô lors de mon voyage en 2013 . . . . Et Tôkyô, la grande avenue qui mène à l’université Hito Subashi ou mon fils a étudié.","ingrédient : pour 12 financier 3 blanc d’ œuf ( 90 gramme ) 50 gramme de poudre d’ amande 50 gramme de praline en poudre 70 gramme de sucre glace 40 gramme de farine 80 gramme de beurre de praline rose concasser préparation de financier préparation : 20 minute cuisson : 15 minute • récupérer l’ enrobage de praline à l’ aide d’ un casse-noisette pour enlever l’ amande et mon fois l’ opération avoir être très simple , j’ en avoir préparer 150 g. pour le réduire en poudre je me être servir de mon robot Cook’ in car il falloir vraiment que ce être de le poudre . • préchauffer votre four à 180 degré c . • faite fondre votre beurre dans un casserole jusqu’ à ce qu’ il avoir un bel couleur noisette et laisser refroidir . • pouvoir mélanger , le farine , sucre glace , le poudre d’ amande et le poudre de praline rose . • ajouter le blanc d’ œuf , le beurre refroidir . • versez l’ appareil à financier dans le empreinte ou un petit moule . • répartir le praline roser sur le dessus et enfourner pour 15 minute environ . . un photo de Sakuras en fleur , île de Kyūshū , Saga , un photo envoyée par mon fils ce jour . quelque sakura en fleur à Kyôtô dans le parc impérial et Tôkyô lors de mon voyage en 2013 . . . . et Tôkyô , le grand avenue qui mener à l’ université hito Subashi ou mon fils avoir étudier .",1,0,0,0,0,0,sucré,,,,,,,,,,,,,,,,
123,https://www.jackiecuisine.com/mille-feuille-de-fruits-frais/,"Ingrédients : Pour 2 personnes 3 tranches d’ananas frais ou en boîte 2 Kiwis 4 fraises Ciflorettes 1/2 mangue QS de framboises Feuilles de menthe (du jardin pour moi) pour la décoration finale. Préparation du mille-feuille Préparation : 35 mn . • Lavez les fraises. • Épluchez les Kiwis. • Épluchez la moitié de la mangue • Découpez délicatement chaque fruit en tranches fines à l’aide d’une mandoline (attention les doigts). • Faites en sorte qu’ils soient tous de la même largeur • Réservez. Montagne du mille-feuille. • Sur un plat ou sur une assiette, • Déposez 5 morceaux d’ananas les uns à côté des autres. • Placez ensuite des moitiés de tranches de kiwis sur le dessus. • Recouvrez par des tranches de mangues. • Ajoutez les fraises tranchées. • De nouveau des tranches de kiwis. • Terminez par des tranches de mangues. • Puis pour la finition disposez de jolies framboises. • Un très joli visuel mille-feuille sur l’assiette et un dessert rafraichissant. • C’est une présentation que j’ai vue quelque part mais je ne me souviens plus du tout où. .","ingrédient : pour 2 personne 3 tranche d’ ananas frais ou en boîte 2 kiwi 4 fraise ciflorette 1/2 mangue q de framboise feuille de menthe ( de jardin pour moi ) pour le décoration final . préparation de mille - feuille préparation : 35 minute . • laver le fraise . • épluchez le kiwi . • épluchez le moitié de le mangue • découpez délicatement chaque fruit en tranche fin à l’ aide d’ un mandoline ( attention le doigt ) . • faire en sorte qu’ il être tout de le même largeur • Réservez . montagne de mille - feuille . • sur un plat ou sur un assiette , • déposer 5 morceau d’ ananas le un à côté de autre . • placer ensuite de moitié de tranche de kiwi sur le dessus . • recouvrir par un tranche de mangue . • ajouter le fraise trancher . • de nouveau de tranche de kiwi . • terminez par un tranche de mangue . • pouvoir pour le finition disposer de joli framboise . • un très joli visuel mille - feuille sur l’ assiette et un dessert rafraichissant . • c’ être un présentation que j’ avoir vue quelque part mais je ne me souvenir plus de tout où . .",1,1,1,1,1,1,sucré,,,,,,,,,,,,,,,,
124,https://www.jackiecuisine.com/montecaos-ghribia/,Ingrédients : Pour 8 personnes 250 g de farine 1/2 sachet de levure 125 g de sucre vanillé 15 cl d’huile 80 g d’amandes en poudre 1/2 sachet de levure chimique Cannelle Préparation des montécaos Préparation : 15 mn Cuisson : 20 mn . • Mélangez la farine tamisée avec le sucre. • Ajoutez l’huile au fur et à mesure jusqu’à l’obtention une pâte avec laquelle vous serez capable de former des boules • Formez des boulettes de la grosseur d’une noix (20g) pour moi et • Déposez-les sur une plaque de cuisson. • Déposez sur chacune un peu de cannelle • Mettre dans un four préchauffé à 180°C. • Retirez quand le dessous prend une belle couleur. • Attendre le refroidissement complet pour les toucher • Ils vont se durcir en refroidissant. • Rangez les montécaos dans une boite métallique. • Délicieux pour accompagner un thé. .,ingrédient : pour 8 personne 250 gramme de farine 1/2 sachet de levure 125 gramme de sucre vanillé 15 cl d’ huile 80 gramme d’ amande en poudre 1/2 sachet de levure chimique cannelle préparation de montécao préparation : 15 minute cuisson : 20 minute . • mélanger le farine tamiser avec le sucre . • ajouter l’ huile au fur et à mesure jusqu’ à l’ obtention un pâte avec lequel vous être capable de former un boule • former un boulette de le grosseur d’ un noix ( 20 gramme ) pour moi et • déposez - le sur un plaque de cuisson . • déposer sur chacun un peu de cannelle • mettre dans un four préchauffer à 180 degré c . • retirez quand le dessous prendre un bel couleur . • attendre le refroidissement complet pour le toucher • il aller se durcir en refroidissant . • ranger le montécao dans un boite métallique . • délicieux pour accompagner un thé . .,1,1,0,0,1,0,sucré,,,,,,,,,,,,,,,,
125,https://www.jackiecuisine.com/grands-peres-sirop-erable/,"Ingrédients : Pour 6 personnes 150 grammes de farine 1 cuillère à soupe de levure chimique(15 gl) 1 pincée de sel 80 g de sucre 60 g de beurre ramolli 1o cl de lait 25 cl d’eau 35 cl de sirop d’érable Préparation des grands-pères Préparation :10 minutes Cuisson : 15 minutes . • Dans un bol, tamisez la farine, la levure avec le sel. • Incorporez le beurre. • Versez le lait graduellement. • Remuez jusqu’à obtenir une pâte homogène. • Dans une casserole, portez à ébullition l’eau avec le sirop d’érable. • A l’aide d’une cuillère à glace, c’est très pratique, je le fais également pour les muffins, • Prélevez des boules de pâte. • Déposez les dans le sirop d’érable bouillant. • Couvrez et laissez mijoter à feu doux pendant 15 minutes sans soulever le couvercle. • Dégustez accompagné de fruits frais comme des bleuets par exemple. . Cette recette donc pour participer de nouveau au #CataCookingChallenge11, organisé par ma chère Catalina, ce mois-ci elle nous invite à visiter les cuisines d’Amérique du Nord et Centrale ainsi que les régions françaises: Bretagne,Ile de France et Normandie. La marraine du défi de novembre est Isabelle du superbe blog lacuisinedisca. .","ingrédient : pour 6 personne 150 gramme de farine 1 cuillère à soupe de levure chimique(15 gl ) 1 pincée de sel 80 gramme de sucre 60 gramme de beurre ramollir 1o cl de lait 25 cl d’ eau 35 cl de sirop d’ érabl préparation de grand - père préparation : 10 minute cuisson : 15 minute . • dans un bol , tamiser le farine , le levure avec le sel . • incorporer le beurre . • versez le lait graduellement . • remuez jusqu’ à obtenir un pâte homogène . • dans un casserole , porter à ébullition l’ eau avec le sirop d’ érable . • à l’ aide d’ un cuillère à glace , c’ être très pratique , je le fai également pour le muffin , • prélever un boule de pâte . • déposer le dans le sirop d’ érable bouillant . • couvrez et laisser mijoter à feu doux pendant 15 minute sans soulever le couvercle . • dégustez accompagner de fruit frais comme un bleuet par exemple . . ce recette donc pour participer de nouveau au # CataCookingChallenge11 , organiser par mon cher Catalina , ce mois - ci lui nous invite à visiter le cuisine d’ Amérique de Nord et central ainsi que le région français : Bretagne , Ile de France et Normandie . le marraine de défi de novembre être Isabelle de superbe blog lacuisinedisca . .",1,0,0,0,0,1,sucré,,,,,,,,,,,,,,,,
126,https://www.jackiecuisine.com/truffes-en-chocolat/,"Ingrédients : Pour 20 truffes environ Ganache 120 grammes de chocolat à 65% 180 grammes de crème liquide Enrobage 300 grammes de chocolat à 65% Préparation des truffes Préparation : 30 mn Pause au froid : 1 h et plus . • Préparez la ganache en versant la crème bouillante sur le chocolat concassé. • Mélangez énergiquement et laissez refroidir. • Quand la ganache est bien prise, formez des petites boules. • Trempez-les dans le chocolat fondu, maintenu à 30°. • Sortez-les et roulez-les immédiatement dans le cacao en poudre. • Réservez les truffes au frais. .","ingrédient : pour 20 truffe environ ganache 120 gramme de chocolat à 65 pourcent 180 gramme de crème liquide enrobage 300 gramme de chocolat à 65 pourcent préparation de truffe préparation : 30 minute pause au froid : 1 heure et plus . • préparer le ganache en verser le crème bouillant sur le chocolat concasser . • mélanger énergiquement et laisser refroidir . • quand le ganache être bien prise , former un petit boule . • trempez - le dans le chocolat fondre , maintenir à 30 degré . • sortir - le et roulez - le immédiatement dans le cacao en poudre . • réserver le truffe au frais . .",1,0,0,1,0,1,sucré,,,,,,,,,,,,,,,,
127,https://www.jackiecuisine.com/jambon-persille-de-bourgogne-pour-paques/,"Ingrédients : 1 terrine de 29 cm 1,7 kg de palette demi sel 1 pied de porc 1 jarret de porc demi sel 75 cl de vin blanc, un Bourgogne pour moi (1 btle) Eau 3 c à s de vinaigre blanc 2 échalotes 2 gousses d’ail 1 gros bouquet de persil 2 carottes 1 branche de céleri 1 oignon 2 clous de girofle Thym, 2 feuilles de laurier Sel, poivre Préparation du jambon persillé de Bourgogne Préparation : 8 h Cuisson : 4 h ou 1h30 à la cocotte minute Prise au frais : 12h . • Dessalez la viande en la disposant dans une bassine ou un grand faitout remplie d’eau pendant plusieurs heures, voire une nuit. • Le lendemain, badigeonnez la palette de thym et de laurier émietté, beaucoup de poivre. Laissez mariner au frais 6h. • Ensuite préparez un court bouillon avec le vin blanc allongé d’1 litre d’eau bouillante, les queues du persil, thym, laurier, l’oignon piqué des clous de girofle, les carottes entières et le céleri découpé en tronçons. • Lorsque le bouillon bout, plongez la palette et la marinade, le jarret et le pied de porc fendu en deux. Le bouillon doit couvrir les viandes. • Faites cuire 4 bonnes heures à feu doux (peut se faire à la cocotte minute : 1h30). . . • Mettez le tout au frais jusqu’au lendemain. En ce qui me concerne je me suis occupée des viandes dès la fin de la cuisson. • Passez les légumes dans une passoire et récupérez le bouillon. • Ajoutez 3 c à s de vinaigre. • Hachez le persil avec l’ail et les échalotes. • Versez un peu de bouillon filtré dans le fond d’un moule à cake et saupoudrez de persillade. • Faites prendre au frais. . . • Dégraissez, désossez et découpez les viandes en petits cubes. • Assaisonnez fortement. • Ajoutez une couche de viande, une couche de persillade. <• Mouillez régulièrement avec le bouillon. • Faites prendre au frais. • Présentez le lendemain avec des cornichons et une salade. . . Joyeuses Fêtes de Pâques","ingrédient : 1 terrine de 29 cm 1,7 kilogramme de palette demi sel 1 pied de porc 1 jarret de porc demi sel 75 cl de vin blanc , un Bourgogne pour moi ( 1 btle ) eau 3 c à s de vinaigre blanc 2 échalote 2 gousse d’ ail 1 gros bouquet de persil 2 carotte 1 branche de céleri 1 oignon 2 clou de girofle Thym , 2 feuille de laurier sel , poivre préparation de jambon persillé de Bourgogne préparation : 8 heure cuisson : 4 heure ou 1h30 à le cocotte minute prise au frais : 12h . • Dessalez le viande en le disposant dans un bassine ou un grand faitout remplir d’ eau pendant plusieurs heure , voire un nuit . • le lendemain , badigeonner le palette de thym et de laurier émietter , beaucoup de poivre . laisser mariner au frais 6h . • ensuite préparer un court bouillon avec le vin blanc allongé d’1 litre d’ eau bouillant , le queue de persil , thym , laurier , l’ oignon piquer de clou de girofle , le carotte entier et le céleri découper en tronçon . • lorsque le bouillon bout , plonger le palette et le marinade , le jarret et le pied de porc fendre en deux . le bouillon devoir couvrir le viande . • faite cuire 4 bon heure à feu doux ( pouvoir se faire à le cocotte minute : 1h30 ) . . . • mettre le tout au frais jusqu’ au lendemain . en ce qui me concerner je me être occuper un viande dès le fin de le cuisson . • passer le légume dans un passoire et récupérer le bouillon . • ajoutez 3 c à s de vinaigre . • hacher le persil avec l’ ail et le échalote . • versez un peu de bouillon filtrer dans le fond d’ un moule à cake et saupoudrer de persillade . • faite prendre au frais . . . • Dégraissez , désosser et découper le viande en petit cube . • assaisonner fortement . • ajouter un couche de viande , un couche de persillade . < • mouiller régulièrement avec le bouillon . • faite prendre au frais . • présenter le lendemain avec un cornichon et un salade . . . joyeux fête de pâques",0,0,0,1,1,1,salé,,,,,,,,,,,,,,,,
128,https://www.jackiecuisine.com/boulettes-de-boeuf-facon-bourguignon/,"Ingrédients : Pour 4 personnes 500 g de boulettes de boeuf 375 ml de vin rouge 50 cl de bouillon de boeuf 1 oignon 1 gousse d’ail hachée avec un peu d’huile d’olive 100 g de lardons fumés 1 carotte 1 gousse d’ail 1 c à s de fécule de maïs 1 feuille de laurier 1 c à s de persil haché frais 2 clous de girofle Sel, poivre Préparation des boulettes de bœuf façon bourguignon Préparation : 15 mn Cuisson : 25 mn . • Faites saisir les boulettes dans une poêle pour développer une croûte. • Réservez. . Sauce au vin • Faites revenir oignons, lardons et les carottes coupées en brunoise • Déglacez avec le vin rouge. • Versez le bouillon et laissez réduire quelques minutes • Ajoutez la feuilles de laurier et les clous de girofle • Laissez mijoter 10 mn. • Incorporez les boulettes à la sauce. • Baissez le feu et laissez cuire tranquillement 15 mn. • Dans un petit bol, mélangez la fécule de maïs et le vin. • Ajoutez la à la sauce et laissez épaissir doucement. • Terminez avec le persil frais. • Servez les boulettes avec une écrasée de pommes de terre, des pâtes… ou une polenta crémeuse. . . Une recette du chef Jérémie Jean-Baptiste de Québec.","ingrédient : pour 4 personne 500 gramme de boulette de boeuf 375 millilitre de vin rouge 50 cl de bouillon de boeuf 1 oignon 1 gousse d’ ail hacher avec un peu d’ huile d’ olive 100 gramme de lardon fumer 1 carotte 1 gousse d’ ail 1 c à s de fécule de maïs 1 feuille de laurier 1 c à s de persil hacher frais 2 clou de girofle sel , poivre préparation de boulette de bœuf façon bourguignon préparation : 15 minute cuisson : 25 minute . • faite saisir le boulette dans un poêle pour développer un croûte . • réservez . . sauce au vin • faite revenir oignon , lardon et le carotte couper en brunoise • déglacez avec le vin rouge . • versez le bouillon et laisser réduire quelque minute • ajouter le feuille de laurier et le clou de girofle • laisser mijoter 10 minute . • incorporer le boulette à le sauce . • baisser le feu et laisser cuire tranquillement 15 minute . • dans un petit bol , mélanger le fécule de maïs et le vin . • ajouter le à le sauce et laisser épaissir doucement . • terminez avec le persil frais . • servir le boulette avec un écrasée de pomme de terre , un pâte … ou un polenta crémeux . . . un recette de chef Jérémie Jean-Baptiste de Québec .",0,0,0,1,1,1,salé,,,,,,,,,,,,,,,,
129,https://www.jackiecuisine.com/ragout-de-porc-a-la-creme-pommes-et-chataignes/,"Ingrédients : Pour 4 personnes 1 c à s d’huile d’olive 800 g d’épaule de porc coupée en cubes. 25 cl de crème liquide 150 g de châtaignes (fraîches ou surgelées) 1 c à s de farine 1 gousse d’ail 1 oignon 12 cl de vin blanc 25 cl de bouillon de légumes 2 pommes type Royal gala 1 branche de thym frais (du jardin pour moi) 3 feuilles de sauges (du jardin pour moi) Préparation du ragoût de porc Temps de préparation : 15 mn Cuisson: 1h30 . • Faites revenir l’ail et l’oignon dans l’huile d’olive. • Ajoutez les cubes de porc avec la farine pour faire colorer un peu. • Débarrassez dans un saladier les morceaux de porc • Dans la même cocotte ajoutez le vin blanc, et laissez réduire. • Ajoutez les cubes de porc, le thym, la sauge, • Versez ensuite le bouillon de légumes et la crème. • Laissez mijoter environ 1h30. 30 mn avant la fin de la cuisson, ajoutez les pommes coupées en quartiers et les châtaignes entières. • La viande doit être tendre et se détacher facilement à la fourchette. Inspirée de : recettesdici.com .","ingrédient : pour 4 personne 1 c à s d’ huile d’ olive 800 gramme d’ épaule de porc couper en cube . 25 cl de crème liquide 150 gramme de châtaigne ( fraîche ou surgeler ) 1 c à s de farine 1 gousse d’ ail 1 oignon 12 cl de vin blanc 25 cl de bouillon de légume 2 pomme type Royal gala 1 branche de thym frais ( de jardin pour moi ) 3 feuille de sauge ( de jardin pour moi ) préparation de ragoût de porc temps de préparation : 15 minute cuisson : 1h30 . • faite revenir l’ ail et l’ oignon dans l’ huile d’ olive . • ajouter le cube de porc avec le farine pour faire colorer un peu . • débarrasser dans un saladier le morceau de porc • dans le même cocotte ajouter le vin blanc , et laisser réduire . • ajouter le cube de porc , le thym , le sauge , • versez ensuite le bouillon de légume et le crème . • laisser mijoter environ 1h30 . 30 minute avant le fin de le cuisson , ajouter le pomme couper en quartier et le châtaigne entier . • le viande devoir être tendre et se détacher facilement à le fourchette . inspirer de : recettesdici.com .",0,0,0,1,0,0,salé,,,,,,,,,,,,,,,,
